0_Frame_183,Whole Body_COMx_mm,Whole Body_COMy_mm,Whole Body_COMz_mm,Pelvis_x_mm,Pelvis_y_mm,Pelvis_z_mm,Pelvis_rx_deg,Pelvis_ry_deg,Pelvis_rz_deg,Pelvis_l_mm,Pelvis_fx_N,Pelvis_fy_N,Pelvis_fz_N,Pelvis_f*v_W,Pelvis_mx_Nm,Pelvis_my_Nm,Pelvis_mz_Nm,Pelvis_m*w_W,R.Thigh_x_mm,R.Thigh_y_mm,R.Thigh_z_mm,R.Thigh_rx_deg,R.Thigh_ry_deg,R.Thigh_rz_deg,R.Thigh_l_mm,R.Thigh_fx_N,R.Thigh_fy_N,R.Thigh_fz_N,R.Thigh_f*v_W,R.Thigh_mx_Nm,R.Thigh_my_Nm,R.Thigh_mz_Nm,R.Thigh_m*w_W,L.Thigh_x_mm,L.Thigh_y_mm,L.Thigh_z_mm,L.Thigh_rx_deg,L.Thigh_ry_deg,L.Thigh_rz_deg,L.Thigh_l_mm,L.Thigh_fx_N,L.Thigh_fy_N,L.Thigh_fz_N,L.Thigh_f*v_W,L.Thigh_mx_Nm,L.Thigh_my_Nm,L.Thigh_mz_Nm,L.Thigh_m*w_W,R.Shank_x_mm,R.Shank_y_mm,R.Shank_z_mm,R.Shank_rx_deg,R.Shank_ry_deg,R.Shank_rz_deg,R.Shank_l_mm,R.Shank_fx_N,R.Shank_fy_N,R.Shank_fz_N,R.Shank_f*v_W,R.Shank_mx_Nm,R.Shank_my_Nm,R.Shank_mz_Nm,R.Shank_m*w_W,L.Shank_x_mm,L.Shank_y_mm,L.Shank_z_mm,L.Shank_rx_deg,L.Shank_ry_deg,L.Shank_rz_deg,L.Shank_l_mm,L.Shank_fx_N,L.Shank_fy_N,L.Shank_fz_N,L.Shank_f*v_W,L.Shank_mx_Nm,L.Shank_my_Nm,L.Shank_mz_Nm,L.Shank_m*w_W,R.Foot_x_mm,R.Foot_y_mm,R.Foot_z_mm,R.Foot_rx_deg,R.Foot_ry_deg,R.Foot_rz_deg,R.Foot_l_mm,R.Foot_fx_N,R.Foot_fy_N,R.Foot_fz_N,R.Foot_f*v_W,R.Foot_mx_Nm,R.Foot_my_Nm,R.Foot_mz_Nm,R.Foot_m*w_W,L.Foot_x_mm,L.Foot_y_mm,L.Foot_z_mm,L.Foot_rx_deg,L.Foot_ry_deg,L.Foot_rz_deg,L.Foot_l_mm,L.Foot_fx_N,L.Foot_fy_N,L.Foot_fz_N,L.Foot_f*v_W,L.Foot_mx_Nm,L.Foot_my_Nm,L.Foot_mz_Nm,L.Foot_m*w_W,Trunk_x_mm,Trunk_y_mm,Trunk_z_mm,Trunk_rx_deg,Trunk_ry_deg,Trunk_rz_deg,Trunk_l_mm,Trunk_fx_N,Trunk_fy_N,Trunk_fz_N,Trunk_f*v_W,Trunk_mx_Nm,Trunk_my_Nm,Trunk_mz_Nm,Trunk_m*w_W,Head/Neck_x_mm,Head/Neck_y_mm,Head/Neck_z_mm,Head/Neck_rx_deg,Head/Neck_ry_deg,Head/Neck_rz_deg,Head/Neck_l_mm,Head/Neck_fx_N,Head/Neck_fy_N,Head/Neck_fz_N,Head/Neck_f*v_W,Head/Neck_mx_Nm,Head/Neck_my_Nm,Head/Neck_mz_Nm,Head/Neck_m*w_W,R.UpperArm_x_mm,R.UpperArm_y_mm,R.UpperArm_z_mm,R.UpperArm_rx_deg,R.UpperArm_ry_deg,R.UpperArm_rz_deg,R.UpperArm_l_mm,R.UpperArm_fx_N,R.UpperArm_fy_N,R.UpperArm_fz_N,R.UpperArm_f*v_W,R.UpperArm_mx_Nm,R.UpperArm_my_Nm,R.UpperArm_mz_Nm,R.UpperArm_m*w_W,L.UpperArm_x_mm,L.UpperArm_y_mm,L.UpperArm_z_mm,L.UpperArm_rx_deg,L.UpperArm_ry_deg,L.UpperArm_rz_deg,L.UpperArm_l_mm,L.UpperArm_fx_N,L.UpperArm_fy_N,L.UpperArm_fz_N,L.UpperArm_f*v_W,L.UpperArm_mx_Nm,L.UpperArm_my_Nm,L.UpperArm_mz_Nm,L.UpperArm_m*w_W,R.Forearm_x_mm,R.Forearm_y_mm,R.Forearm_z_mm,R.Forearm_rx_deg,R.Forearm_ry_deg,R.Forearm_rz_deg,R.Forearm_l_mm,R.Forearm_fx_N,R.Forearm_fy_N,R.Forearm_fz_N,R.Forearm_f*v_W,R.Forearm_mx_Nm,R.Forearm_my_Nm,R.Forearm_mz_Nm,R.Forearm_m*w_W,L.Forearm_x_mm,L.Forearm_y_mm,L.Forearm_z_mm,L.Forearm_rx_deg,L.Forearm_ry_deg,L.Forearm_rz_deg,L.Forearm_l_mm,L.Forearm_fx_N,L.Forearm_fy_N,L.Forearm_fz_N,L.Forearm_f*v_W,L.Forearm_mx_Nm,L.Forearm_my_Nm,L.Forearm_mz_Nm,L.Forearm_m*w_W,R.Hand_x_mm,R.Hand_y_mm,R.Hand_z_mm,R.Hand_rx_deg,R.Hand_ry_deg,R.Hand_rz_deg,R.Hand_l_mm,R.Hand_fx_N,R.Hand_fy_N,R.Hand_fz_N,R.Hand_f*v_W,R.Hand_mx_Nm,R.Hand_my_Nm,R.Hand_mz_Nm,R.Hand_m*w_W,L.Hand_x_mm,L.Hand_y_mm,L.Hand_z_mm,L.Hand_rx_deg,L.Hand_ry_deg,L.Hand_rz_deg,L.Hand_l_mm,L.Hand_fx_N,L.Hand_fy_N,L.Hand_fz_N,L.Hand_f*v_W,L.Hand_mx_Nm,L.Hand_my_Nm,L.Hand_mz_Nm,L.Hand_m*w_W,PelvisLab_x_mm,PelvisLab_y_mm,PelvisLab_z_mm,PelvisLab_rx_deg,PelvisLab_ry_deg,PelvisLab_rz_deg,PelvisLab_l_mm,PelvisLab_fx_N,PelvisLab_fy_N,PelvisLab_fz_N,PelvisLab_f*v_W,PelvisLab_mx_Nm,PelvisLab_my_Nm,PelvisLab_mz_Nm,PelvisLab_m*w_W,TrunkLab_x_mm,TrunkLab_y_mm,TrunkLab_z_mm,TrunkLab_rx_deg,TrunkLab_ry_deg,TrunkLab_rz_deg,TrunkLab_l_mm,TrunkLab_fx_N,TrunkLab_fy_N,TrunkLab_fz_N,TrunkLab_f*v_W,TrunkLab_mx_Nm,TrunkLab_my_Nm,TrunkLab_mz_Nm,TrunkLab_m*w_W
1,0,0,0,244.06407,218.0993,955.35962,-177.49212,12.39647,96.07259,68.99384,0,0,0,0,0,0,0,0,-64.89263,2.35438,68.99381,-6.16497,-1.06339,-3.61213,490.85294,0,0,0,0,0,0,0,0,64.8926,-2.35442,68.99382,-1.31353,9.12458,0.94334,483.26943,0,0,0,0,0,0,0,0,0,0,490.85293,-3.3331,3.88565,28.00028,329.61106,0,0,0,0,0,0,0,0,0,0,483.26942,-11.96585,-7.68386,-44.15621,337.5487,0,0,0,0,0,0,0,0,0,0,329.61107,-72.49568,16.91131,7.43272,141.99369,0,0,0,0,0,0,0,0,0,0,337.54871,-70.72093,-16.46604,-7.27199,142.19907,0,0,0,0,0,0,0,0,0,0,0,152.61804,-1.12899,-3.70291,407.40394,0,0,0,0,0,0,0,0,9999999,0,407.40393,9999999,9999999,9999999,9999999,0,0,0,0,0,0,0,0,-210.7027,0,412.09622,-173.84713,-16.36192,0.14161,333.98308,0,0,0,0,0,0,0,0,210.70269,-3e-05,402.71177,-158.79928,15.50578,0.48162,317.10911,0,0,0,0,0,0,0,0,0,0,333.98308,-17.88909,8.31133,-1.85229,219.0686,0,0,0,0,0,0,0,0,0,0,317.10911,-28.05711,2.71157,-14.94775,215.26081,0,0,0,0,0,0,0,0,0,0,219.06859,-1e-05,0,-0.24605,87.62743,0,0,0,0,0,0,0,0,0,0,215.2608,0,0,-0.25279,86.10431,0,0,0,0,0,0,0,0,258.87534,221.04787,888.03888,2.50788,-12.39647,173.92741,68.99384,0,0,0,0,0,0,0,0,244.06407,218.0993,955.35962,4.23104,14.95379,170.45996,407.40394,0,0,0,0,0,0,0,0
2,0,0,0,244.1842,218.00822,955.38208,-177.46141,12.4092,96.07933,68.95961,16.08857,22.02486,79.73826,0,-33.80406,0.32115,3.24056,0,-64.86043,2.35302,68.95957,-6.19112,-1.03352,-3.62294,490.96092,-7.88596,-15.73765,-143.00294,0.08816,3.86725,-2.53132,0.19287,-0.16314,64.86041,-2.35304,68.9596,-1.32363,9.17369,0.96886,483.26958,-50.23929,118.60475,598.74832,-0.50647,-43.7889,46.92869,-12.30217,1.45698,0,0,490.96091,-3.32393,3.87938,27.98437,329.60324,-0.5292,-1.72748,-42.45926,-0.04864,-0.22345,0.08182,0.00847,-0.00789,0,0,483.26959,-11.98361,-7.71494,-44.22579,337.56244,32.49321,16.5803,714.71448,0.15689,-38.84653,67.79658,0.85813,-1.79659,0,0,329.60324,-72.46619,16.88663,7.42346,141.92571,2.12451,9.48663,-3.38173,0.0029,-0.59954,0.13212,-0.00083,0.00615,0,0,337.56242,-70.70375,-16.49879,-7.24624,142.23029,195.32251,-679.2865,241.90697,0.55826,-18.73398,15.58806,60.6896,1.51036,0,0,0,152.61438,-1.16462,-3.70285,407.31662,-7.25775,-83.84566,293.28259,-0.66338,16.68275,-1.78878,0.23989,-0.04987,9999999,0,407.31663,9999999,9999999,9999999,9999999,0,0,0,0,0,0,0,0,-210.75199,0,412.07655,-173.84107,-16.34222,0.14373,334.00926,-9.96573,6.62623,-33.4991,-0.00025,-2.70707,-2.78764,0.23689,-0.06434,210.75195,-1e-05,402.55683,-158.73086,15.46851,0.48989,317.23369,7.44727,-3.02381,-35.76101,-0.30522,-0.22302,2.40371,-0.26825,-0.12014,0,0,334.00926,-17.84876,8.37485,-1.91163,219.0667,-2.52771,7.11944,-13.81496,-0.11202,-1.06084,-0.35271,0.0001,-0.06816,0,0,317.23368,-28.12744,2.65816,-14.98678,215.23871,2.3467,7.27463,-14.60813,-0.09029,-1.0729,0.36995,0.00058,0.02429,0,0,219.0667,0,1e-05,-0.23488,87.62667,-0.5849,1.87812,-3.64851,-0.04381,-0.12854,-0.0388,7e-05,0,0,0,215.23871,0,1e-05,-0.24129,86.09547,0.71064,1.95297,-3.91662,-0.02731,-0.13197,0.04945,0.00026,0,259.00308,220.99124,888.09961,2.53859,-12.4092,173.92067,68.95961,0,0,0,0,0,0,0,0,244.1842,218.00822,955.38208,4.22856,14.94813,170.46304,407.31662,0,0,0,0,0,0,0,0
3,0,0,0,244.33275,217.86452,955.33417,-177.48667,12.43652,96.07807,68.94124,-2.21994,14.79425,63.86437,0,-32.64542,-4.30767,2.38273,0,-64.8446,2.31505,68.94124,-6.25449,-1.06764,-3.57319,490.88232,-15.04887,-18.20631,-145.30966,0.07569,5.99113,-4.5023,-0.35282,-0.16704,64.84459,-2.31506,68.94125,-1.37132,9.14851,1.02292,483.2176,-55.05911,117.53452,597.29401,-0.39004,-42.91855,46.90122,-12.52536,1.04383,0,0,490.88232,-3.27239,3.89773,27.94794,329.61618,-2.93893,-2.40095,-41.2222,-0.01728,-0.18977,-0.35986,0.02187,-0.00014,0,0,483.21761,-11.9772,-7.72538,-44.24094,337.62055,33.85877,16.21558,714.27921,0.40091,-39.20422,67.97056,0.84352,-0.06469,0,0,329.61617,-72.51966,16.86755,7.38221,142.00109,1.5859,9.10532,-3.37739,0.00081,-0.56479,0.10205,0.00187,-0.00313,0,0,337.62056,-70.73707,-16.43786,-7.24155,142.21319,195.23379,-679.47103,241.53575,-0.28243,-19.16791,15.45821,60.69017,1.96012,0,0,0,152.60778,-1.15278,-3.67736,407.2377,-8.26318,-81.79416,304.04478,-0.50341,14.89182,-0.95591,1.13932,-0.14926,9999999,0,407.2377,9999999,9999999,9999999,9999999,0,0,0,0,0,0,0,0,-210.7282,0,412.06346,-173.82762,-16.33612,0.14603,333.98939,-10.70739,6.92314,-34.32029,-0.03558,-3.27094,-3.09337,0.32842,-0.18894,210.7282,3e-05,402.41194,-158.69804,15.42493,0.49739,317.26326,8.75588,-5.71344,-34.85422,-0.22423,0.65716,2.54601,-0.25087,-0.11393,0,0,333.98939,-17.81288,8.46683,-1.94598,219.19274,-3.08478,8.41711,-14.26376,-0.13552,-1.37565,-0.50488,-0.00029,-0.01706,0,0,317.26326,-28.17181,2.61487,-14.99552,215.29438,2.62708,5.94552,-14.91806,-0.0937,-0.84657,0.36571,-0.00107,-0.01635,0,0,219.19274,0,1e-05,-0.22227,87.67704,-0.99102,2.64842,-3.91994,-0.05301,-0.19119,-0.0707,-0.00096,1e-05,0,0,215.29438,1e-05,0,-0.22844,86.11775,0.61477,1.48572,-4.11852,-0.0345,-0.09796,0.04041,-0.00126,1e-05,259.17978,220.81677,888.07538,2.51333,-12.43652,173.92193,68.94124,0,0,0,0,0,0,0,0,244.33275,217.86452,955.33417,4.21537,14.92622,170.48744,407.2377,0,0,0,0,0,0,0,0
4,0,0,0,244.42007,217.77673,955.3418,-177.47312,12.45443,96.09282,68.92044,18.46478,11.42953,67.01906,0,-33.93227,1.34895,3.72735,0,-64.82456,2.32511,68.92043,-6.2677,-1.05543,-3.65441,490.95694,-11.31377,-14.61401,-148.82678,0.33069,3.35184,-3.31899,0.37131,-0.0927,64.82458,-2.32509,68.92044,-1.39369,9.16266,1.02178,483.23951,-45.66826,114.9882,599.53778,0.51337,-43.044,48.71352,-12.45705,1.1984,0,0,490.95694,-3.31003,3.88202,28.01981,329.61111,-0.67874,-1.28427,-43.77144,-0.0001,-0.24921,0.03358,0.00864,-0.00053,0,0,483.2395,-11.97544,-7.71815,-44.26626,337.59229,33.95279,16.31203,715.01405,-0.61103,-39.53773,67.81848,0.88167,-0.06642,0,0,329.61112,-72.45546,16.88389,7.41135,141.9143,2.04555,9.55897,-3.49033,-0.02728,-0.6063,0.12618,-0.00053,0.00248,0,0,337.59229,-70.73215,-16.46961,-7.20881,142.21958,195.28993,-680.85403,241.3971,0.85047,-19.6022,15.35077,60.71141,2.76759,0,0,0,152.58919,-1.16603,-3.62873,407.20582,-6.9113,-80.43914,300.87418,-0.25851,16.26296,-1.72436,-0.64017,-0.06523,9999999,0,407.20582,9999999,9999999,9999999,9999999,0,0,0,0,0,0,0,0,-210.83515,0,412.00878,-173.78818,-16.28062,0.14616,334.03262,-10.97107,5.14181,-34.44262,-0.08851,-2.09717,-3.00804,0.21338,-0.14416,210.83516,3e-05,402.40274,-158.66477,15.36967,0.49537,317.28344,8.23704,-2.44178,-35.31471,-0.32373,-0.40067,2.68997,-0.27607,-0.15522,0,0,334.03262,-17.86416,8.49232,-1.94634,219.30184,-2.57725,6.25997,-14.80735,-0.11174,-0.85549,-0.30963,-0.00036,-0.02358,0,0,317.28343,-28.16616,2.55472,-14.96167,215.31398,2.7303,7.55774,-14.41544,-0.13036,-1.13209,0.39893,0.00099,-0.05854,0,0,219.30184,0,1e-05,-0.24898,87.7207,-0.40696,1.37376,-4.07863,-0.0344,-0.08775,-0.02369,0.00046,-1e-05,0,0,215.31398,1e-05,0,-0.25589,86.12562,0.70711,2.09068,-3.99324,-0.04258,-0.14269,0.04767,0.00099,-1e-05,259.28366,220.7438,888.10864,2.52688,-12.45443,173.90718,68.92044,0,0,0,0,0,0,0,0,244.42007,217.77673,955.3418,4.22411,14.92774,170.52511,407.20582,0,0,0,0,0,0,0,0
5,0,0,0,244.58017,217.57407,955.38519,-177.45963,12.45872,96.05027,69.00313,-11.89701,45.0089,76.08106,0,-39.44413,-2.11901,1.57684,0,-64.9046,2.26472,69.00314,-6.29554,-1.05493,-3.58363,490.72485,-13.12303,-14.22165,-137.10688,0.04398,4.11312,-4.20849,-0.17797,-0.11885,64.90461,-2.26473,69.00313,-1.42012,9.16433,1.07769,483.07066,-57.53614,131.64784,597.61663,1.26395,-48.62981,46.68479,-14.50322,7.28534,0,0,490.72484,-3.26622,3.89687,27.99082,329.81347,-2.29582,-0.91154,-39.52119,0.02894,-0.48585,-0.25264,0.01715,-0.00167,0,0,483.07067,-11.96771,-7.72918,-44.25744,337.68975,32.17225,17.67659,715.97155,-0.70192,-40.13687,67.52694,0.89121,-2.11971,0,0,329.81348,-72.52808,16.86305,7.44388,141.99027,1.67458,9.40152,-3.09926,0.01477,-0.58217,0.10865,-0.00048,0.00551,0,0,337.68975,-70.72897,-16.44164,-7.14885,142.2056,195.39506,-680.65123,240.17187,-0.15581,-20.31653,15.10969,60.48599,2.88266,0,0,0,152.59736,-1.17651,-3.6429,407.08238,-15.98973,-90.14172,297.42499,-0.04407,17.33755,-2.61394,0.72143,0.16601,9999999,0,407.08238,9999999,9999999,9999999,9999999,0,0,0,0,0,0,0,0,-210.83957,0,411.95961,-173.78225,-16.27567,0.14855,334.01072,-12.2658,6.95898,-34.34117,-0.06896,-3.14329,-3.94416,0.42299,-0.13766,210.83955,-3e-05,402.20527,-158.64955,15.32387,0.50328,317.35868,8.8478,-4.90975,-36.31576,-0.22134,0.59552,3.05583,-0.40108,-0.13302,0,0,334.01072,-17.81087,8.62136,-1.98382,219.38468,-4.5951,8.08139,-14.79619,-0.10765,-1.31726,-0.82016,0.00067,-0.04653,0,0,317.35868,-28.16346,2.46203,-14.95601,215.28603,3.8857,6.39308,-15.39904,-0.09805,-0.90371,0.69189,0.00015,-0.0635,0,0,219.38468,0,-1e-05,-0.24722,87.75387,-1.72281,2.52245,-4.21483,-0.0442,-0.18191,-0.1262,-0.00062,1e-05,0,0,215.28603,0,0,-0.25425,86.11439,1.4836,1.57776,-4.14295,-0.04455,-0.10351,0.10715,-0.00081,2e-05,259.46664,220.56049,888.07318,2.54037,-12.45872,173.94973,69.00313,0,0,0,0,0,0,0,0,244.58017,217.57407,955.38519,4.20566,14.91759,170.5569,407.08238,0,0,0,0,0,0,0,0
6,0,0,0,244.65855,217.48499,955.38812,-177.44454,12.47022,96.05298,69.01113,14.28119,-6.51806,71.69865,0,-28.69824,2.01656,2.84981,0,-64.91227,2.26161,69.01118,-6.30954,-1.04173,-3.62534,490.92391,-7.89561,-15.23454,-148.00516,-0.38229,4.057,-2.30945,0.30686,-0.03275,64.91229,-2.26157,69.01114,-1.51637,9.17529,0.5351,482.99798,-49.63861,99.44691,597.51108,0.74311,-37.87547,48.09657,-10.45845,4.89083,0,0,490.92392,-3.28966,3.87505,28.01739,329.58435,-0.38332,-2.13402,-42.65908,-0.02932,-0.10969,0.08204,0.01764,0.00047,0,0,482.99797,-11.69286,-7.84214,-43.71308,337.59658,36.87885,13.20766,713.02731,-0.19509,-40.24129,67.37989,0.8512,-1.56158,0,0,329.58436,-72.47391,16.88675,7.43703,141.89868,2.02329,9.14954,-3.45033,0.03912,-0.57605,0.12265,0.00032,-0.01613,0,0,337.59658,-70.85773,-16.44088,-7.1981,142.19562,194.12196,-680.27731,239.3782,-1.70369,-20.79313,14.85754,60.35115,-1.98766,0,0,0,152.59972,-1.19877,-3.6072,407.02722,-10.55168,-73.35258,297.64716,-0.42697,13.93331,-2.11574,0.28954,0.10058,9999999,0,407.02722,9999999,9999999,9999999,9999999,0,0,0,0,0,0,0,0,-210.8183,0,411.93957,-173.7453,-16.24754,0.15049,334.06665,-10.11386,4.81521,-33.39004,-0.13837,-2.19004,-2.74512,0.22533,-0.18789,210.81829,3e-05,402.11476,-158.62247,15.28215,0.50748,317.27856,7.00078,-4.97601,-34.119,-0.16177,0.14695,2.034,-0.16471,-0.08984,0,0,334.06664,-17.87276,8.62187,-1.97068,219.3056,-2.28971,6.50502,-14.13454,-0.02686,-0.95825,-0.3288,-0.00103,0.04522,0,0,317.27857,-28.10052,2.47082,-14.92482,215.32651,1.62523,6.59292,-14.50567,-0.06733,-1.06083,0.14858,-0.00191,-0.03053,0,0,219.30559,-1e-05,1e-05,-0.2867,87.72222,-0.5647,1.67246,-3.79529,0.00551,-0.1136,-0.03809,0.00032,-1e-05,0,0,215.32652,-1e-05,0,-0.29472,86.13056,0.07874,2.08625,-4.07619,-0.03005,-0.14807,0.00017,-4e-05,0,259.56027,220.48935,888.07208,2.55546,-12.47022,173.94702,69.01113,0,0,0,0,0,0,0,0,244.65855,217.48499,955.38812,4.1988,14.90593,170.59611,407.02722,0,0,0,0,0,0,0,0
7,0,0,0,244.76381,217.34332,955.40436,-177.45522,12.46246,96.04351,69.01581,0.19471,10.45623,72.33411,0,-31.58457,-4.24761,2.73773,0,-64.91796,2.22345,69.01584,-6.31734,-1.06251,-3.57377,490.9426,-15.17969,-17.05089,-145.01614,0.12647,4.71582,-4.37152,-0.14097,-0.20485,64.91798,-2.22342,69.01579,-1.52324,9.15769,0.54374,482.9818,-56.7974,110.66937,600.84356,0.04769,-43.34178,47.19317,-12.35006,2.20033,0,0,490.9426,-3.2733,3.87669,28.0118,329.55058,-2.15159,-1.63379,-41.8672,-0.02018,-0.26515,-0.22182,0.01531,0.00077,0,0,482.98181,-11.67624,-7.84197,-43.72735,337.56193,34.31734,16.149,714.59498,-1.35855,-40.95131,66.99941,0.80221,0.17823,0,0,329.55058,-72.47015,16.89974,7.43872,141.91814,1.78771,9.33914,-3.40409,0.01216,-0.58465,0.11458,0.0001,-0.00291,0,0,337.56191,-70.84404,-16.50637,-7.25998,142.18651,195.87212,-680.11603,239.75854,-0.09957,-21.07471,14.78934,60.2457,-1.57973,0,0,0,152.60312,-1.20688,-3.56646,406.92774,-5.02676,-83.28133,302.19433,-0.00816,16.72079,-0.18597,0.85038,-0.07656,9999999,0,406.92775,9999999,9999999,9999999,9999999,0,0,0,0,0,0,0,0,-210.8163,0,411.89214,-173.70127,-16.20839,0.15311,334.01343,-11.15162,7.67215,-34.92643,-0.07909,-3.17431,-3.24653,0.29478,-0.17051,210.81628,0,401.96337,-158.58397,15.23781,0.51366,317.38631,9.74923,-4.87878,-35.32683,-0.1981,0.5849,2.99391,-0.30649,-0.07622,0,0,334.01342,-17.89729,8.60942,-1.98838,219.29587,-3.2399,7.9209,-14.35492,-0.0878,-1.17343,-0.44642,-0.00223,-0.02007,0,0,317.38631,-28.13353,2.3929,-14.91955,215.26232,3.43058,6.05688,-14.63877,-0.12274,-0.82953,0.51005,-0.00049,-0.06003,0,0,219.29587,1e-05,-1e-05,-0.29232,87.71836,-0.7277,2.05994,-4.02622,-0.0072,-0.14048,-0.04791,-0.00114,1e-05,0,0,215.26232,-1e-05,0,-0.30043,86.10492,0.92676,1.39732,-3.84542,-0.03948,-0.0893,0.063,-0.00044,1e-05,259.65741,220.33543,888.08118,2.54478,-12.46246,173.95649,69.01581,0,0,0,0,0,0,0,0,244.76381,217.34332,955.40436,4.17496,14.91139,170.64836,406.92774,0,0,0,0,0,0,0,0
8,0,0,0,244.90314,217.25418,955.35059,-177.40187,12.49862,96.02379,68.99856,13.38375,21.8192,72.39504,0,-35.52889,-0.42206,2.82772,0,-64.90173,2.22405,68.99854,-6.36073,-1.00816,-3.56969,490.98775,-8.9222,-12.92145,-145.31243,0.34829,3.65514,-2.94762,0.09957,-0.24744,64.90172,-2.22407,68.99857,-1.57489,9.22561,0.59959,482.86287,-51.23721,114.30093,599.13764,0.76098,-43.97832,46.43256,-12.53759,3.81474,0,0,490.98774,-3.26482,3.8623,28.05466,329.51317,-0.94618,-1.45832,-42.07299,-0.00629,-0.25897,-0.00176,0.00306,-0.00064,0,0,482.86286,-11.67112,-7.84139,-43.80706,337.57289,33.66921,14.47284,714.49026,-1.64994,-40.83893,66.26448,0.91575,0.64231,0,0,329.51318,-72.46031,16.94434,7.44811,141.91266,1.98733,9.17477,-3.35229,-0.00291,-0.57193,0.12444,0.00038,-0.01294,0,0,337.5729,-70.82645,-16.51336,-7.20895,142.12595,195.01536,-680.07807,238.86029,-0.72858,-21.53593,14.45446,59.79178,0.4413,0,0,0,152.58453,-1.24684,-3.55129,407.0286,-10.32916,-81.59971,296.07653,0.24411,15.20099,-1.91546,-0.01592,-0.23859,9999999,0,407.02859,9999999,9999999,9999999,9999999,0,0,0,0,0,0,0,0,-210.757,0,411.99299,-173.70557,-16.18538,0.15303,334.24771,-13.12829,5.17286,-33.75631,-0.06648,-2.43142,-4.14708,0.39915,-0.12935,210.75699,0,402.06432,-158.54626,15.22269,0.51462,317.45289,8.10645,-3.65637,-34.71339,-0.13687,0.03462,2.69755,-0.33501,-0.10604,0,0,334.24772,-17.86207,8.68555,-2.02433,219.18979,-4.69915,6.98666,-15.05652,-0.04393,-1.0785,-0.83182,0.00087,-0.02818,0,0,317.45288,-28.11033,2.29928,-14.92477,215.35383,2.97822,6.86654,-14.58189,-0.15737,-0.99691,0.51667,0.00105,-0.10544,0,0,219.18979,1e-05,1e-05,-0.30981,87.67592,-1.73848,1.96717,-4.21124,0.00763,-0.13765,-0.12697,4e-05,0,0,0,215.35383,-1e-05,0,-0.31801,86.14152,1.08027,1.78742,-4.10482,-0.06152,-0.11956,0.07752,0.00011,0,259.83554,220.30779,888.05646,2.59813,-12.49862,173.97621,68.99856,0,0,0,0,0,0,0,0,244.90314,217.25418,955.35059,4.17945,14.89828,170.69497,407.0286,0,0,0,0,0,0,0,0
9,0,0,0,244.97293,217.06583,955.33392,-177.37488,12.51962,96.0208,69.02292,-3.25918,16.57238,62.31298,0,-31.64613,-0.68584,2.78126,0,-64.92388,2.24687,69.02287,-6.38744,-0.9895,-3.55871,490.96016,-14.69643,-13.05461,-148.28445,0.49049,3.53707,-3.80208,0.34876,-0.09005,64.92385,-2.24691,69.02293,-1.61147,9.23758,0.57853,482.82539,-54.31587,109.0472,597.31656,1.40989,-42.80414,47.68035,-12.42263,1.80828,0,0,490.96015,-3.25806,3.86011,28.07144,329.52309,-1.114,-1.28621,-43.06177,0.03905,-0.37085,-0.07334,0.01965,-0.0037,0,0,482.82539,-11.64396,-7.83215,-43.77028,337.50986,35.78447,15.3898,713.33776,-1.31566,-41.17719,66.29876,0.79253,-0.09978,0,0,329.52309,-72.4181,16.98691,7.46791,141.86478,1.79075,9.77835,-3.31242,-0.00605,-0.62273,0.10758,-0.00167,0.01527,0,0,337.50987,-70.8333,-16.51627,-7.23666,142.11464,196.24756,-679.59926,238.74116,-1.26674,-21.77303,14.36735,59.40596,-0.75712,0,0,0,152.55575,-1.29742,-3.50651,406.99829,-9.73324,-87.14601,300.87467,-0.02735,17.70989,-2.01661,-0.3334,0.52354,9999999,0,406.99828,9999999,9999999,9999999,9999999,0,0,0,0,0,0,0,0,-210.80398,0,411.99492,-173.67986,-16.16131,0.1546,334.21524,-9.22646,6.1182,-33.68286,-0.08701,-2.46151,-2.42415,0.18521,-0.1402,210.80398,0,402.00151,-158.5362,15.16465,0.51795,317.4938,10.4586,-3.49281,-36.15869,-0.22626,-0.35384,3.33755,-0.32554,-0.07143,0,0,334.21524,-17.8534,8.61677,-2.04008,218.99395,-1.84301,6.69204,-13.55481,-0.02388,-0.99569,-0.19439,0.00071,0.00699,0,0,317.4938,-28.00328,2.26954,-14.88075,215.33365,3.48705,8.21835,-15.32462,-0.09073,-1.36421,0.45412,-0.00142,-0.06066,0,0,218.99395,-1e-05,-2e-05,-0.3418,87.59756,-0.19771,1.76242,-3.46666,0.00455,-0.12052,-0.00899,0.0013,-1e-05,0,0,215.33365,-1e-05,0,-0.35045,86.13345,0.68806,2.75548,-4.2958,-0.02906,-0.19843,0.04315,0.00044,0,259.9353,220.15198,888.02295,2.62512,-12.51962,173.9792,69.02292,0,0,0,0,0,0,0,0,244.97293,217.06583,955.33392,4.15578,14.91107,170.75662,406.99829,0,0,0,0,0,0,0,0
