0_Frame_82,Whole Body_COMx_mm,Whole Body_COMy_mm,Whole Body_COMz_mm,Pelvis_x_mm,Pelvis_y_mm,Pelvis_z_mm,Pelvis_rx_deg,Pelvis_ry_deg,Pelvis_rz_deg,Pelvis_l_mm,Pelvis_fx_N,Pelvis_fy_N,Pelvis_fz_N,Pelvis_f*v_W,Pelvis_mx_Nm,Pelvis_my_Nm,Pelvis_mz_Nm,Pelvis_m*w_W,R.Thigh_x_mm,R.Thigh_y_mm,R.Thigh_z_mm,R.Thigh_rx_deg,R.Thigh_ry_deg,R.Thigh_rz_deg,R.Thigh_l_mm,R.Thigh_fx_N,R.Thigh_fy_N,R.Thigh_fz_N,R.Thigh_f*v_W,R.Thigh_mx_Nm,R.Thigh_my_Nm,R.Thigh_mz_Nm,R.Thigh_m*w_W,L.Thigh_x_mm,L.Thigh_y_mm,L.Thigh_z_mm,L.Thigh_rx_deg,L.Thigh_ry_deg,L.Thigh_rz_deg,L.Thigh_l_mm,L.Thigh_fx_N,L.Thigh_fy_N,L.Thigh_fz_N,L.Thigh_f*v_W,L.Thigh_mx_Nm,L.Thigh_my_Nm,L.Thigh_mz_Nm,L.Thigh_m*w_W,R.Shank_x_mm,R.Shank_y_mm,R.Shank_z_mm,R.Shank_rx_deg,R.Shank_ry_deg,R.Shank_rz_deg,R.Shank_l_mm,R.Shank_fx_N,R.Shank_fy_N,R.Shank_fz_N,R.Shank_f*v_W,R.Shank_mx_Nm,R.Shank_my_Nm,R.Shank_mz_Nm,R.Shank_m*w_W,L.Shank_x_mm,L.Shank_y_mm,L.Shank_z_mm,L.Shank_rx_deg,L.Shank_ry_deg,L.Shank_rz_deg,L.Shank_l_mm,L.Shank_fx_N,L.Shank_fy_N,L.Shank_fz_N,L.Shank_f*v_W,L.Shank_mx_Nm,L.Shank_my_Nm,L.Shank_mz_Nm,L.Shank_m*w_W,R.Foot_x_mm,R.Foot_y_mm,R.Foot_z_mm,R.Foot_rx_deg,R.Foot_ry_deg,R.Foot_rz_deg,R.Foot_l_mm,R.Foot_fx_N,R.Foot_fy_N,R.Foot_fz_N,R.Foot_f*v_W,R.Foot_mx_Nm,R.Foot_my_Nm,R.Foot_mz_Nm,R.Foot_m*w_W,L.Foot_x_mm,L.Foot_y_mm,L.Foot_z_mm,L.Foot_rx_deg,L.Foot_ry_deg,L.Foot_rz_deg,L.Foot_l_mm,L.Foot_fx_N,L.Foot_fy_N,L.Foot_fz_N,L.Foot_f*v_W,L.Foot_mx_Nm,L.Foot_my_Nm,L.Foot_mz_Nm,L.Foot_m*w_W,Trunk_x_mm,Trunk_y_mm,Trunk_z_mm,Trunk_rx_deg,Trunk_ry_deg,Trunk_rz_deg,Trunk_l_mm,Trunk_fx_N,Trunk_fy_N,Trunk_fz_N,Trunk_f*v_W,Trunk_mx_Nm,Trunk_my_Nm,Trunk_mz_Nm,Trunk_m*w_W,Head/Neck_x_mm,Head/Neck_y_mm,Head/Neck_z_mm,Head/Neck_rx_deg,Head/Neck_ry_deg,Head/Neck_rz_deg,Head/Neck_l_mm,Head/Neck_fx_N,Head/Neck_fy_N,Head/Neck_fz_N,Head/Neck_f*v_W,Head/Neck_mx_Nm,Head/Neck_my_Nm,Head/Neck_mz_Nm,Head/Neck_m*w_W,R.UpperArm_x_mm,R.UpperArm_y_mm,R.UpperArm_z_mm,R.UpperArm_rx_deg,R.UpperArm_ry_deg,R.UpperArm_rz_deg,R.UpperArm_l_mm,R.UpperArm_fx_N,R.UpperArm_fy_N,R.UpperArm_fz_N,R.UpperArm_f*v_W,R.UpperArm_mx_Nm,R.UpperArm_my_Nm,R.UpperArm_mz_Nm,R.UpperArm_m*w_W,L.UpperArm_x_mm,L.UpperArm_y_mm,L.UpperArm_z_mm,L.UpperArm_rx_deg,L.UpperArm_ry_deg,L.UpperArm_rz_deg,L.UpperArm_l_mm,L.UpperArm_fx_N,L.UpperArm_fy_N,L.UpperArm_fz_N,L.UpperArm_f*v_W,L.UpperArm_mx_Nm,L.UpperArm_my_Nm,L.UpperArm_mz_Nm,L.UpperArm_m*w_W,R.Forearm_x_mm,R.Forearm_y_mm,R.Forearm_z_mm,R.Forearm_rx_deg,R.Forearm_ry_deg,R.Forearm_rz_deg,R.Forearm_l_mm,R.Forearm_fx_N,R.Forearm_fy_N,R.Forearm_fz_N,R.Forearm_f*v_W,R.Forearm_mx_Nm,R.Forearm_my_Nm,R.Forearm_mz_Nm,R.Forearm_m*w_W,L.Forearm_x_mm,L.Forearm_y_mm,L.Forearm_z_mm,L.Forearm_rx_deg,L.Forearm_ry_deg,L.Forearm_rz_deg,L.Forearm_l_mm,L.Forearm_fx_N,L.Forearm_fy_N,L.Forearm_fz_N,L.Forearm_f*v_W,L.Forearm_mx_Nm,L.Forearm_my_Nm,L.Forearm_mz_Nm,L.Forearm_m*w_W,R.Hand_x_mm,R.Hand_y_mm,R.Hand_z_mm,R.Hand_rx_deg,R.Hand_ry_deg,R.Hand_rz_deg,R.Hand_l_mm,R.Hand_fx_N,R.Hand_fy_N,R.Hand_fz_N,R.Hand_f*v_W,R.Hand_mx_Nm,R.Hand_my_Nm,R.Hand_mz_Nm,R.Hand_m*w_W,L.Hand_x_mm,L.Hand_y_mm,L.Hand_z_mm,L.Hand_rx_deg,L.Hand_ry_deg,L.Hand_rz_deg,L.Hand_l_mm,L.Hand_fx_N,L.Hand_fy_N,L.Hand_fz_N,L.Hand_f*v_W,L.Hand_mx_Nm,L.Hand_my_Nm,L.Hand_mz_Nm,L.Hand_m*w_W,PelvisLab_x_mm,PelvisLab_y_mm,PelvisLab_z_mm,PelvisLab_rx_deg,PelvisLab_ry_deg,PelvisLab_rz_deg,PelvisLab_l_mm,PelvisLab_fx_N,PelvisLab_fy_N,PelvisLab_fz_N,PelvisLab_f*v_W,PelvisLab_mx_Nm,PelvisLab_my_Nm,PelvisLab_mz_Nm,PelvisLab_m*w_W,TrunkLab_x_mm,TrunkLab_y_mm,TrunkLab_z_mm,TrunkLab_rx_deg,TrunkLab_ry_deg,TrunkLab_rz_deg,TrunkLab_l_mm,TrunkLab_fx_N,TrunkLab_fy_N,TrunkLab_fz_N,TrunkLab_f*v_W,TrunkLab_mx_Nm,TrunkLab_my_Nm,TrunkLab_mz_Nm,TrunkLab_m*w_W
1,0,0,0,343.59183,240.78253,926.05328,-179.201,21.28386,92.8101,69.50597,0,0,0,0,0,0,0,0,-65.39494,1.71234,69.50596,-35.34543,0.65536,5.36666,480.52476,0,0,0,0,0,0,0,0,65.39494,-1.71237,69.50599,0.62154,6.04381,10.97321,485.05282,0,0,0,0,0,0,0,0,0,0,480.52476,-4.60343,4.43633,29.07888,327.71403,0,0,0,0,0,0,0,0,0,0,485.05282,-5.84967,-10.01864,-38.84283,333.58285,0,0,0,0,0,0,0,0,0,0,327.71403,-68.47482,18.3779,7.23852,136.0075,0,0,0,0,0,0,0,0,0,0,333.58285,-78.6143,-14.06389,-13.65957,138.13626,0,0,0,0,0,0,0,0,0,0,0,151.2625,-4.03261,-4.63824,422.6491,0,0,0,0,0,0,0,0,9999999,0,422.6491,9999999,9999999,9999999,9999999,0,0,0,0,0,0,0,0,-198.31991,0,408.90416,-170.2947,-20.93812,-0.73596,336.76083,0,0,0,0,0,0,0,0,198.3199,-2e-05,436.39417,159.66592,11.39479,1.38918,296.3146,0,0,0,0,0,0,0,0,0,0,336.76084,-35.01467,19.6525,28.63261,232.86166,0,0,0,0,0,0,0,0,0,0,296.3146,117.66354,47.12068,2.51521,223.19118,0,0,0,0,0,0,0,0,0,0,232.86167,0,0,-12.98803,93.14465,0,0,0,0,0,0,0,0,0,0,223.19117,-2e-05,1e-05,-23.33158,89.27647,0,0,0,0,0,0,0,0,368.82172,241.68567,861.29437,0.799,-21.28386,177.1899,69.50597,0,0,0,0,0,0,0,0,343.59183,240.78253,926.05328,-1.90289,7.58968,173.25242,422.6491,0,0,0,0,0,0,0,0
2,0,0,0,325.8114,241.29715,923.93872,-179.2662,21.31089,92.02787,69.55576,-90.80467,-51.98013,-731.08535,0,-9.53419,-0.05109,-1.5611,0,-65.45416,1.1495,69.55572,-35.36496,0.12491,4.50418,478.3767,-15.78614,71.39724,-156.44499,5.10852,-13.47131,-2.39867,0.45486,-2.09161,65.45415,-1.14955,69.55575,1.0449,5.97201,11.82578,484.57183,7.48918,42.74348,-89.91029,-5.78081,-7.96583,13.3178,-8.10849,-11.23406,0,0,478.3767,-2.90508,4.35391,30.45288,327.18204,5.7466,5.86838,-44.50599,1.35247,-1.67513,1.31438,-0.07315,-3.63685,0,0,484.57183,-4.43537,-10.06193,-38.80458,332.97873,-9.15395,46.90163,36.91704,-21.47791,5.33472,12.50156,-9.21215,19.69167,0,0,327.18203,-66.93752,18.34943,6.54735,134.84864,3.50452,10.48095,-2.41018,-2.68589,-0.63442,0.20787,0.00023,-0.9472,0,0,332.97873,-78.16361,-14.54489,-14.01284,137.89524,24.25977,-56.13313,63.01802,-9.86051,20.26793,17.4537,7.01032,3.67438,0,0,0,151.22221,-3.9059,-5.04556,423.11891,-2.11683,-120.33885,351.30455,2.76048,16.24343,0.83519,1.44168,-0.51795,9999999,0,423.11891,9999999,9999999,9999999,9999999,0,0,0,0,0,0,0,0,-198.3765,0,409.63464,-170.17913,-21.11002,-0.73094,336.73092,-11.74188,1.99834,-38.18031,-1.40414,-2.00086,-2.80794,0.48985,-0.05446,198.37653,-4e-05,436.60329,159.76957,11.36382,1.35603,296.55773,9.41162,18.46868,-34.44224,1.60602,-2.31374,3.69107,1.14429,-0.43642,0,0,336.73091,-34.77159,19.47433,28.58084,232.69401,4.54562,9.31582,-14.90022,-0.39587,-1.48372,0.68398,-0.00252,-0.38153,0,0,296.55773,117.49602,46.8763,2.66125,223.22617,1.54316,-17.62805,2.91151,0.09329,2.69468,0.15496,-0.00111,-0.41689,0,0,232.69401,0,-1e-05,-13.05798,93.07759,0.48531,2.67176,-4.14354,-0.17389,-0.19424,0.03322,-0.00149,0.00013,0,0,223.22616,0,1e-05,-23.18828,89.29047,1.96425,-4.28912,0.75866,0.14043,0.30309,0.13375,1e-05,0,351.08994,242.12703,859.14435,0.7338,-21.31089,177.97213,69.55576,0,0,0,0,0,0,0,0,325.8114,241.29715,923.93872,-2.21985,7.56303,173.56387,423.11891,0,0,0,0,0,0,0,0
3,0,0,0,306.85498,242.38744,922.55438,-179.15328,21.12525,91.38333,69.55247,-22.05924,-72.85568,-472.82915,0,22.81763,39.12861,-18.83791,0,-65.45281,1.04698,69.55248,-34.91107,-0.08388,3.68271,476.32785,36.55499,-37.69635,153.24839,-3.11701,19.70609,19.33351,-0.46318,3.73918,65.45281,-1.04701,69.55247,1.69147,6.15913,12.28262,484.76476,3.19893,-3.9892,-180.9803,-0.23995,-4.1903,3.18926,-1.34316,-2.73075,0,0,476.32785,-1.4115,4.31845,31.54669,326.94642,-16.00146,-66.26063,271.17742,4.25883,-4.01381,3.49445,-1.24163,-9.41486,0,0,484.76476,-2.91256,-10.23393,-38.79808,332.61009,-6.91777,1.79855,-51.71511,-2.08264,-0.25673,-1.3114,-0.0545,-1.5395,0,0,326.94641,-65.60408,18.18289,5.92799,134.31022,-68.83817,-301.86742,56.79189,79.5111,-26.38573,7.5931,-0.72125,-32.18871,0,0,332.61009,-77.45085,-15.19236,-14.25237,137.49645,-4.40521,9.86389,-4.04253,-1.24923,-0.55245,-0.24369,-0.00234,-0.50716,0,0,0,151.26536,-3.94536,-5.33508,423.21053,0.75069,-74.01753,354.9325,-0.69508,12.18571,2.10884,2.21646,-0.08822,9999999,0,423.21053,9999999,9999999,9999999,9999999,0,0,0,0,0,0,0,0,-198.48028,0,409.72689,-169.90348,-21.19473,-0.7513,336.55765,-11.91021,3.88975,-42.17602,-1.71249,-2.82013,-2.88657,0.58833,-0.70049,198.48025,0,436.69416,160.00691,11.38165,1.34005,296.73876,10.47383,19.87168,-37.29138,1.69901,-2.45265,4.05495,1.12459,-0.30171,0,0,336.55765,-34.50988,19.22286,28.52845,232.47085,5.27654,10.91809,-15.71545,-0.45423,-1.73108,0.77018,-0.00454,-0.52561,0,0,296.73876,117.31198,46.58283,2.79302,223.24907,1.29577,-18.99682,3.2225,0.08362,2.88252,0.05444,-0.00195,-0.50344,0,0,232.47085,0,1e-05,-13.14746,92.98834,0.4785,3.09142,-4.35411,-0.21765,-0.22361,0.03112,-0.00261,0.00029,0,0,223.24907,-3e-05,0,-23.02805,89.29963,1.7935,-4.67559,0.81542,0.14974,0.3306,0.11806,-0.00013,-2e-05,331.92224,243.34618,857.68329,0.84672,-21.12525,178.61667,69.55247,0,0,0,0,0,0,0,0,306.85498,242.38744,922.55438,-2.46243,7.67328,173.89231,423.21053,0,0,0,0,0,0,0,0
4,0,0,0,287.70602,244.00079,921.53192,-179.22292,20.97945,90.83843,69.27855,-20.67327,-68.53108,-536.97972,0,-0.32621,22.26665,-9.60605,0,-65.19826,0.81169,69.27855,-34.41977,-0.41142,2.86146,474.46211,4.16178,-12.50511,156.36658,-3.23544,0.73518,3.14422,-0.58248,0.16983,65.19826,-0.81169,69.27856,2.08956,6.26483,12.40027,485.10944,17.22058,-4.8546,-175.98564,0.42105,-9.78823,7.10794,-1.83926,-0.89279,0,0,474.46212,0.0468,4.38258,32.28466,326.83255,-17.57308,-35.35957,278.96625,-0.84983,-16.23085,3.47045,-2.19009,-24.38288,0,0,485.10945,-1.01548,-10.58013,-38.88762,332.34924,-9.13152,7.25087,-57.23423,-3.44548,-1.09828,-1.76974,-0.07684,-4.06707,0,0,326.83254,-64.63313,17.8235,5.48203,134.40917,-76.82097,-293.83295,95.29446,63.47631,-27.63018,8.51178,-1.43492,-23.30031,0,0,332.34924,-76.18755,-16.15261,-14.27378,136.69163,-5.08374,10.75326,-3.94149,-2.18606,-0.5854,-0.27518,-0.00418,-0.90907,0,0,0,151.28043,-3.77082,-5.4862,423.40618,22.12162,-85.00741,403.67877,-0.8895,14.50546,4.66269,3.26925,-0.26862,9999999,0,423.40618,9999999,9999999,9999999,9999999,0,0,0,0,0,0,0,0,-198.5745,0,409.61399,-169.66151,-21.17548,-0.78666,336.2579,-13.53244,5.36589,-46.33859,-1.43812,-3.39604,-3.17582,0.63875,-1.08554,198.57449,-3e-05,437.19838,160.22617,11.48007,1.35555,296.7788,11.6387,20.52612,-39.26972,1.85678,-2.48405,4.39518,1.14049,0.01502,0,0,336.2579,-34.16086,18.90502,28.43332,232.20632,5.75311,12.07855,-16.48611,-0.61948,-1.92502,0.84515,-0.00591,-0.72835,0,0,296.7788,117.07895,46.18184,2.92941,223.24082,1.38076,-19.94447,3.66108,0.06309,3.01517,0.04352,-0.00211,-0.64535,0,0,232.20632,0,0,-13.26947,92.88252,0.51659,3.46107,-4.46238,-0.28056,-0.25117,0.03369,-0.00321,0.00047,0,0,223.24082,0,0,-22.84355,89.29635,1.8008,-4.90068,0.91843,0.11353,0.3462,0.11704,-0.00031,-6e-05,312.51004,244.87808,856.85187,0.77708,-20.97945,179.16157,69.27855,0,0,0,0,0,0,0,0,287.70602,244.00079,921.53192,-2.62181,7.77245,174.23743,423.40618,0,0,0,0,0,0,0,0
5,0,0,0,268.34457,245.73901,921.46729,-179.03339,20.86994,90.22248,69.37123,-89.5018,-103.31362,-533.91082,0,-9.92954,11.3766,3.88329,0,-65.28375,0.94413,69.3712,-33.78467,-0.44102,2.29032,472.87897,-14.70942,-37.36309,185.99852,1.03021,2.67189,-15.11181,-0.8732,2.81833,65.28375,-0.94412,69.3712,2.08634,6.66385,12.12216,484.72515,16.11736,15.08652,-203.79932,0.48224,-15.5928,9.13807,-1.89762,5.97624,0,0,472.87897,1.3487,4.45512,32.65443,326.75451,-34.20497,-16.66868,320.88336,1.97216,-22.53908,-2.83125,-2.25841,-24.49942,0,0,484.72514,1.47513,-11.09856,-39.11547,332.11211,-9.77015,10.11043,-61.69025,-2.06892,-1.54452,-1.99926,-0.07458,-6.6041,0,0,326.75451,-64.13531,17.27325,5.22731,135.03598,-103.0132,-319.3676,129.78339,57.23358,-27.03516,7.93086,-2.2026,-9.93971,0,0,332.11211,-74.12502,-17.49121,-13.94811,135.42309,-5.6979,11.67176,-4.32991,-3.22043,-0.62709,-0.30588,-0.00642,-1.49262,0,0,0,151.27161,-3.80313,-5.67069,423.50507,-5.42888,-56.15736,424.68354,0.02319,8.81312,3.37944,2.241,0.48924,9999999,0,423.50509,9999999,9999999,9999999,9999999,0,0,0,0,0,0,0,0,-198.75733,0,409.57299,-169.4357,-21.05892,-0.81047,336.14671,-12.72019,3.39681,-47.85861,-1.42343,-3.32236,-3.11869,0.71652,-1.11132,198.75733,-5e-05,437.4373,160.40744,11.59761,1.3562,296.60548,12.66029,20.28379,-39.98032,1.40153,-2.40072,4.63443,1.24648,0.62497,0,0,336.14671,-33.74099,18.45902,28.28071,232.00291,5.91025,12.6667,-17.01664,-0.82133,-2.0539,0.90676,-0.0062,-1.02279,0,0,296.60548,116.80403,45.70828,3.05774,223.19919,1.80212,-20.27452,4.10014,0.04088,3.06551,0.13011,-0.00171,-0.8729,0,0,232.00292,1e-05,0,-13.42662,92.80116,0.6101,3.77543,-4.48661,-0.35521,-0.27748,0.04203,-0.00306,0.00054,0,0,223.19919,-3e-05,0,-22.64272,89.27965,1.99766,-4.91658,1.03202,0.02006,0.34655,0.13198,-0.00044,-9e-05,293.05792,246.8325,856.65662,0.96661,-20.86994,179.77752,69.37123,0,0,0,0,0,0,0,0,268.34457,245.73901,921.46729,-2.76461,7.85476,174.64443,423.50507,0,0,0,0,0,0,0,0
6,0,0,0,249.16698,248.32233,922.62012,-179.0226,20.68621,89.95727,69.4531,-107.79029,61.86282,-436.264,0,-27.36825,-1.10908,8.43172,0,-65.35876,1.07556,69.4531,-32.97205,-0.37764,1.50247,472.14721,-41.42486,-7.60733,266.22436,-0.2979,-10.60846,-31.36736,-0.97317,-19.02401,65.35878,-1.07559,69.45311,1.80399,7.00793,11.22246,484.52383,21.34588,33.4163,-186.53134,4.70416,-18.98579,11.02926,-1.50074,14.34299,0,0,472.1472,2.52655,4.52782,32.74509,326.70509,-40.72617,15.89409,386.35125,-2.30809,-31.17967,-5.69051,-2.21782,-25.9306,0,0,484.52382,4.58085,-11.82867,-39.48567,331.84972,-9.2149,9.78963,-64.88103,1.22919,-1.51772,-2.04817,-0.03767,-7.96919,0,0,326.70509,-64.14482,16.59832,5.11514,135.98261,-126.62506,-360.76219,185.93484,44.15177,-24.55445,7.21394,-2.02006,2.85295,0,1e-05,331.84972,-71.11225,-19.13186,-13.14212,133.87284,-6.29951,12.58925,-5.30622,-4.24029,-0.6808,-0.34031,-0.00844,-2.22212,0,0,0,151.37673,-3.68265,-5.5441,423.19652,1.8518,-96.50006,380.58982,-2.2973,14.65699,2.94742,3.62449,2.86505,9999999,0,423.19652,9999999,9999999,9999999,9999999,0,0,0,0,0,0,0,0,-198.79152,0,408.87325,-169.36822,-20.82245,-0.83736,336.20936,-13.35151,5.12863,-46.00735,-0.97673,-3.58535,-3.22842,0.64311,-1.37051,198.79155,-4e-05,437.51991,160.56147,11.89536,1.38395,296.17747,13.2376,19.18732,-39.20436,1.2332,-2.22122,4.6874,1.33059,1.42593,0,0,336.20937,-33.17091,18.05003,28.00696,231.98005,5.75603,12.71013,-17.11995,-0.80685,-2.11816,0.95478,-0.0054,-1.10212,0,0,296.17747,116.44629,45.11451,3.25439,223.13509,2.42817,-19.87116,4.33645,0.02394,3.0153,0.28789,-0.00097,-1.1029,0,0,231.98005,0,2e-05,-13.60835,92.79201,0.75676,4.02406,-4.46665,-0.40348,-0.3015,0.05595,-0.00221,0.00042,0,0,223.13509,-3e-05,-1e-05,-22.44163,89.25403,2.32123,-4.71535,1.09763,-0.12007,0.33129,0.15812,-0.00043,-7e-05,273.70126,249.43068,857.65417,0.9774,-20.68621,-179.95727,69.4531,0,0,0,0,0,0,0,0,249.16698,248.32233,922.62012,-2.76142,7.91796,175.00925,423.19652,0,0,0,0,0,0,0,0
7,0,0,0,229.48065,251.52133,924.50812,-178.77043,20.43422,89.89706,69.75617,-51.42922,-38.5086,-355.91181,0,-33.61937,1.57592,11.1198,0,-65.63656,1.4644,69.75618,-31.85248,0.15781,0.7046,471.76618,-26.3004,-26.72141,317.31059,5.07003,-13.57651,-35.95722,-1.63917,-39.05776,65.63658,-1.4644,69.75617,1.3002,7.72301,9.80441,483.7318,25.44481,5.96492,-192.95814,4.54712,-15.34916,11.43401,-0.83942,22.8187,0,0,471.76618,3.40513,4.52547,32.68576,326.71114,-42.09689,38.83588,443.14451,-1.44248,-34.65159,-7.16383,-2.52476,-20.58839,0,0,483.7318,8.23501,-12.73504,-39.937,331.54362,-8.05139,6.30562,-66.81183,6.33643,-1.05307,-2.01021,0.03553,-7.64939,0,0,326.71114,-64.61945,15.90332,5.07579,137.01065,-140.2867,-401.29941,227.77933,30.35476,-20.1731,6.57909,-1.61724,10.8342,0,1e-05,331.54364,-67.19084,-20.82073,-11.77708,132.44588,-6.96201,13.42224,-6.77651,-5.14946,-0.7461,-0.38408,-0.0091,-2.97409,0,0,0,151.52688,-3.80328,-5.18952,422.7437,13.56249,-34.55541,380.42632,-1.98394,4.80481,4.41402,2.19958,0.74492,9999999,0,422.74369,9999999,9999999,9999999,9999999,0,0,0,0,0,0,0,0,-198.80012,0,407.72534,-169.21327,-20.50499,-0.88949,336.05707,-13.81421,1.95014,-44.90274,-0.81974,-3.12905,-3.28251,0.67629,-1.48422,198.80012,2e-05,437.76192,160.70834,12.29287,1.44086,295.5118,13.07272,17.52411,-37.05612,1.21127,-2.00149,4.49639,1.43554,1.88428,0,0,336.05707,-32.72611,17.60481,27.81193,232.18272,5.40213,12.3906,-16.75265,-0.68192,-2.12757,0.99148,-0.004,-0.93578,0,0,295.51181,116.06319,44.53244,3.47442,223.06453,3.03311,-18.77608,4.20635,0.01614,2.86718,0.46412,3e-05,-1.19654,0,0,232.18272,0,1e-05,-13.79244,92.8731,0.93826,4.18563,-4.43006,-0.37463,-0.31993,0.07354,-0.00098,0.00017,0,0,223.06453,-3e-05,0,-22.25554,89.2258,2.65619,-4.3421,1.0691,-0.26242,0.30392,0.18635,-0.00022,-2e-05,253.83475,252.924,859.15649,1.22957,-20.43422,-179.89706,69.75617,0,0,0,0,0,0,0,0,229.48065,251.52133,924.50812,-2.66084,8.01457,175.44442,422.7437,0,0,0,0,0,0,0,0
8,0,0,0,210.06261,254.98134,927.0202,-178.5541,20.44981,90.52592,69.88044,-31.3349,74.08218,-187.44543,0,-44.28574,-1.73043,11.07326,0,-65.71914,2.58125,69.88041,-30.86871,1.0094,-0.59258,472.20158,-27.09999,-11.29136,429.08525,4.93239,-18.92004,-44.29393,-1.19699,-55.76143,65.71913,-2.58125,69.8804,0.19096,8.52275,7.68355,482.80822,23.34676,15.25256,-181.27474,10.16737,-14.6363,9.77318,-0.13274,27.79999,0,0,472.20159,4.0651,4.5466,32.59727,326.78405,-48.25502,59.4124,534.57362,3.95583,-40.04404,-9.93781,-1.73685,-15.92472,0,0,482.80824,12.51178,-13.74792,-40.32458,331.19903,-6.86897,0.65698,-67.51097,11.61807,-0.36223,-2.0071,0.12997,-5.93895,0,0,326.78403,-65.46551,15.28557,5.06481,137.92923,-163.95622,-476.34705,275.94432,18.93277,-18.80071,5.38196,-1.27023,17.10865,0,1e-05,331.19904,-62.69339,-22.18414,-9.91574,131.62559,-7.73148,14.09387,-8.34478,-5.93459,-0.81897,-0.4405,-0.00759,-3.52636,0,0,0,151.46156,-4.16534,-4.21939,422.26987,24.00825,-32.10078,322.83697,-2.88437,4.23192,5.37176,2.47312,0.5041,9999999,0,422.26989,9999999,9999999,9999999,9999999,0,0,0,0,0,0,0,0,-198.78858,0,406.64959,-169.16859,-20.1639,-0.92749,336.16092,-12.91975,2.38353,-40.85097,-0.07301,-3.14559,-3.11494,0.60848,-1.117,198.7886,-2e-05,437.8903,160.80957,12.76846,1.492,294.69686,12.13551,15.67344,-34.03557,1.18644,-1.78938,4.08169,1.46425,2.00601,0,0,336.16093,-32.33031,17.26136,27.58429,232.543,5.0283,11.94214,-16.04753,-0.43704,-2.09711,1.01914,-0.00276,-0.67445,0,0,294.69687,115.6719,43.98531,3.7379,223.00084,3.39025,-17.21488,3.68964,0.01476,2.64856,0.60093,0.00117,-1.11042,0,0,232.543,0,-1e-05,-13.95083,93.01719,1.11823,4.24144,-4.37975,-0.24058,-0.32913,0.09104,0.00013,-2e-05,0,0,223.00084,0,0,-22.09399,89.20033,2.88234,-3.88242,0.93981,-0.35189,0.27064,0.20689,0.0001,3e-05,234.47791,256.63351,861.56458,1.4459,-20.44981,179.47408,69.88044,0,0,0,0,0,0,0,0,210.06261,254.98134,927.0202,-2.50757,8.10218,175.87558,422.26987,0,0,0,0,0,0,0,0
9,0,0,0,190.81039,258.44931,929.49158,-178.26827,20.34826,90.66064,69.67532,-41.70485,-65.1828,55.32092,0,-46.93131,0.40988,6.70654,0,-65.49349,3.30247,69.67528,-29.5615,1.6257,-1.35008,472.81065,-37.33962,-54.64426,555.1582,14.72245,-25.49866,-48.79352,-1.7874,-70.36633,65.49347,-3.30248,69.67529,-1.17449,9.52299,6.20393,481.43305,17.91909,-31.792,-150.50868,-1.00573,-7.82108,7.00247,0.12391,21.56135,0,0,472.81065,4.39882,4.60099,32.53041,326.89805,-47.70829,72.17043,652.91823,8.06958,-52.42863,-8.02601,-2.73073,-12.36956,0,0,481.43306,17.19574,-14.81123,-40.48188,330.83094,-6.15922,-5.28009,-66.69294,18.50637,0.20469,-2.16459,0.21839,-4.49116,0,0,326.89803,-66.56981,14.79737,5.08073,138.64122,-183.96501,-583.09405,324.07037,8.25717,-26.92231,7.70083,-1.85029,30.95765,0,-1e-05,330.83093,-58.23676,-22.91031,-7.80669,131.72609,-8.58678,14.61082,-9.36908,-6.60064,-0.89391,-0.50819,-0.00444,-3.63886,0,0,0,151.48694,-4.33264,-3.64919,422.04269,12.43248,42.79056,310.57529,-1.86883,-3.19794,3.36972,2.9127,0.71428,9999999,0,422.0427,9999999,9999999,9999999,9999999,0,0,0,0,0,0,0,0,-198.71386,0,405.76437,-169.15866,-19.88127,-0.9668,336.31693,-12.94948,3.07816,-37.69429,0.75873,-3.23274,-3.03837,0.55006,-0.55447,198.71387,-1e-05,438.32101,160.85294,13.2567,1.55291,293.87396,10.66974,14.05243,-30.90505,1.20351,-1.62318,3.54455,1.42075,1.95329,0,0,336.31693,-32.13154,17.07738,27.45271,232.91594,4.81951,11.55574,-15.24236,-0.02027,-2.04339,1.03911,-0.00229,-0.16015,0,0,293.87397,115.33393,43.55387,3.99952,222.95109,3.38377,-15.56167,2.936,0.01147,2.4106,0.66092,0.00233,-0.79723,0,0,232.91594,0,-2e-05,-14.05827,93.16637,1.25169,4.18902,-4.30702,-0.02049,-0.32719,0.10376,0.00068,-5e-05,0,0,222.95108,-3e-05,-1e-05,-21.96225,89.18042,2.9337,-3.44599,0.75019,-0.36161,0.23929,0.21395,0.00041,6e-05,215.03828,260.42349,864.19409,1.73173,-20.34826,179.33936,69.67532,0,0,0,0,0,0,0,0,190.81039,258.44931,929.49158,-2.32676,8.18686,176.34775,422.04269,0,0,0,0,0,0,0,0
